"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US20011","Bourbon County, Kansas","5875","194","3.7","1.6","5.3","2.1","9.5","2.4","13.5","2.9","13.7","3.2","16.9","3.2","15.6","3.2","13.3","2.6","5.4","1.8","3.0","1.2","55826","6751","72191","6230","38.6","(X)","(X)","(X)","(X)","(X)","3787","283","2.5","1.3","1.7","1.9","3.7","1.8","8.3","2.4","15.1","3.7","20.9","4.1","17.3","4.1","18.5","3.8","7.9","2.7","4.0","1.8","73896","4614","85265","5448","(X)","(X)","42.8","(X)","(X)","(X)","2951","274","0.6","0.7","0.1","0.1","2.4","1.5","6.0","2.4","12.5","3.3","21.5","4.8","21.1","4.8","20.8","4.5","10.2","3.3","4.9","2.4","84471","8196","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2088","293","7.5","4.2","11.8","5.0","19.5","5.8","23.6","6.6","14.2","6.0","9.1","4.3","8.9","4.3","3.4","1.9","1.0","1.1","0.9","1.2","28883","3856","45657","13850","(X)","(X)","(X)","(X)","30.2","(X)",
"0500000US20013","Brown County, Kansas","3664","161","5.0","1.3","4.8","1.5","7.9","2.1","10.3","2.4","14.9","2.9","20.7","3.7","13.7","3.1","14.2","2.4","4.7","1.4","3.7","1.3","55876","3162","72853","4721","38.0","(X)","(X)","(X)","(X)","(X)","2245","143","4.2","1.7","1.6","1.2","4.6","1.9","7.4","2.1","12.2","3.1","22.1","4.3","15.2","3.2","20.0","3.7","7.3","2.2","5.3","2.1","71961","5189","88249","6529","(X)","(X)","34.3","(X)","(X)","(X)","1815","146","2.5","1.6","1.4","1.4","2.9","1.7","7.1","2.5","10.0","2.9","22.2","4.6","15.5","3.6","22.9","4.6","9.1","2.7","6.4","2.5","82075","7029","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1419","179","7.2","2.5","10.4","3.4","14.0","4.4","14.4","4.8","20.5","5.6","17.6","6.7","9.8","6.7","4.5","2.3","0.3","0.4","1.3","1.6","38854","5575","46233","5023","(X)","(X)","(X)","(X)","42.7","(X)",
"0500000US20015","Butler County, Kansas","24760","367","3.3","1.0","3.1","0.9","6.5","1.3","6.4","1.1","11.5","1.7","17.0","1.5","15.8","1.9","21.1","1.7","8.8","1.3","6.4","1.1","77724","2660","94378","3434","32.0","(X)","(X)","(X)","(X)","(X)","18004","588","2.7","1.3","0.8","0.4","2.7","0.8","4.1","1.1","8.9","1.8","16.9","1.8","18.2","2.3","26.3","2.4","11.5","1.6","7.9","1.5","94028","3194","108787","4088","(X)","(X)","31.7","(X)","(X)","(X)","15040","568","1.4","1.0","0.4","0.2","1.0","0.4","3.9","1.2","8.3","1.8","15.2","1.8","18.4","2.7","28.9","2.6","13.2","1.9","9.3","1.7","102899","4634","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6756","588","6.8","1.8","9.1","2.9","17.7","4.0","12.1","3.0","18.9","3.3","17.1","2.9","9.1","2.8","5.6","1.6","1.9","1.2","1.9","1.2","38783","3559","52297","5647","(X)","(X)","(X)","(X)","31.0","(X)",
"0500000US20017","Chase County, Kansas","1065","73","4.3","2.4","5.4","3.5","9.6","3.8","12.2","4.4","12.4","3.8","23.2","5.5","11.4","3.8","16.3","3.8","2.3","1.3","2.9","2.3","52481","2678","76004","12548","31.9","(X)","(X)","(X)","(X)","(X)","706","73","0.8","1.4","1.0","1.1","4.8","2.8","10.9","4.5","12.7","4.7","24.9","6.4","13.3","4.7","23.5","5.6","3.5","1.9","4.4","3.4","65543","6927","96441","17706","(X)","(X)","25.6","(X)","(X)","(X)","565","64","1.1","1.8","1.2","1.4","3.4","2.9","7.8","3.9","9.4","4.6","25.3","7.3","16.5","5.7","25.5","7.1","4.4","2.4","5.5","4.2","77188","7506","N","N","(X)","(X)","(X)","(X)","(X)","(X)","359","68","11.1","5.9","13.9","8.5","18.9","9.4","17.0","8.8","9.5","4.4","19.8","8.7","7.5","6.0","2.2","2.5","0.0","8.0","0.0","8.0","29375","4823","35577","5228","(X)","(X)","(X)","(X)","44.3","(X)",
"0500000US20019","Chautauqua County, Kansas","1323","90","5.4","2.3","3.9","1.7","11.4","3.3","11.9","3.5","15.1","4.0","24.8","4.1","10.7","3.2","10.1","3.0","2.1","1.4","4.5","2.4","51210","3001","67791","8708","39.4","(X)","(X)","(X)","(X)","(X)","888","78","2.5","2.5","2.6","1.9","10.6","4.5","13.5","4.9","12.8","4.3","24.8","4.9","13.4","4.6","12.2","4.1","1.2","1.3","6.4","3.5","57717","9160","77614","13010","(X)","(X)","36.6","(X)","(X)","(X)","724","70","2.6","3.0","2.6","2.3","6.8","4.2","11.9","4.9","12.8","4.7","25.1","4.9","16.0","5.5","13.7","4.8","1.5","1.5","6.9","3.8","66250","9290","N","N","(X)","(X)","(X)","(X)","(X)","(X)","435","69","12.0","5.6","6.4","2.9","19.8","6.9","10.3","4.9","15.6","6.1","23.4","7.5","3.7","2.6","6.9","3.9","1.8","1.7","0.0","6.7","35707","5656","42815","5197","(X)","(X)","(X)","(X)","42.8","(X)",
"0500000US20021","Cherokee County, Kansas","7533","255","5.7","1.8","6.5","2.0","10.3","2.0","10.8","2.3","15.0","2.5","19.4","3.6","12.5","2.3","14.4","2.5","3.5","1.2","1.9","0.9","53382","5723","64116","3281","38.0","(X)","(X)","(X)","(X)","(X)","4900","294","2.0","1.2","3.1","1.7","5.2","1.6","9.3","2.8","11.6","2.7","25.4","5.0","16.2","3.4","20.3","3.6","4.6","1.6","2.4","1.1","68415","1399","78551","3974","(X)","(X)","41.2","(X)","(X)","(X)","3900","275","2.1","1.4","2.3","1.6","3.2","1.5","6.1","2.5","10.1","2.9","26.5","5.8","18.7","4.0","22.6","4.3","5.7","2.1","2.7","1.4","74167","10116","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2633","305","13.0","4.6","12.8","3.9","21.3","5.0","13.7","4.7","22.0","5.4","8.1","3.2","5.2","2.4","2.7","1.5","0.3","0.4","1.1","1.4","26943","3551","34538","3986","(X)","(X)","(X)","(X)","32.1","(X)",
"0500000US20023","Cheyenne County, Kansas","1207","86","5.3","2.6","5.5","3.3","10.5","3.4","14.7","5.9","10.4","2.6","21.1","4.9","10.0","3.5","11.5","3.1","5.1","2.4","5.7","3.3","52730","5088","71667","8304","51.2","(X)","(X)","(X)","(X)","(X)","603","69","2.7","2.6","3.2","3.4","7.0","4.1","6.8","3.9","9.0","4.3","27.4","7.2","11.1","5.7","13.9","4.6","10.3","4.8","8.8","5.9","70938","5208","91695","12396","(X)","(X)","49.1","(X)","(X)","(X)","483","75","1.0","1.5","3.9","4.2","5.8","4.4","1.9","2.0","7.7","3.7","27.1","8.4","11.4","6.1","17.4","5.4","12.8","5.7","11.0","7.3","79375","17067","N","N","(X)","(X)","(X)","(X)","(X)","(X)","604","90","9.8","5.2","7.8","4.9","14.1","5.7","23.2","9.6","13.2","5.1","13.9","6.8","7.9","5.1","7.5","4.9","0.0","4.8","2.6","2.7","30761","6332","48875","10138","(X)","(X)","(X)","(X)","53.3","(X)",
"0500000US20025","Clark County, Kansas","807","63","5.7","3.3","2.5","1.2","6.4","2.7","12.9","4.7","11.8","4.2","23.5","6.0","16.4","5.2","13.1","3.7","4.5","2.6","3.2","2.1","58287","5415","70781","6913","53.0","(X)","(X)","(X)","(X)","(X)","484","57","4.1","2.9","2.1","1.9","4.8","3.3","6.8","4.0","6.0","2.8","27.9","7.9","19.0","7.5","21.1","6.0","5.2","3.4","3.1","2.3","71458","11261","80395","7963","(X)","(X)","52.1","(X)","(X)","(X)","397","62","2.0","1.7","1.0","1.0","4.5","3.9","6.0","3.8","6.8","3.4","31.7","8.5","14.9","6.5","22.9","6.8","6.3","4.1","3.8","2.8","70938","9398","N","N","(X)","(X)","(X)","(X)","(X)","(X)","323","63","9.6","7.4","1.5","2.0","10.5","4.9","22.0","9.3","18.9","7.7","18.0","8.2","11.5","8.0","4.6","3.3","0.0","8.9","3.4","4.2","45650","12892","52828","10544","(X)","(X)","(X)","(X)","53.6","(X)",
"0500000US20027","Clay County, Kansas","3570","133","2.4","1.7","6.2","2.6","13.7","3.6","6.3","2.5","12.9","4.0","23.2","5.3","12.0","3.2","14.4","3.7","5.3","1.7","3.7","1.8","57765","5813","71763","5453","34.2","(X)","(X)","(X)","(X)","(X)","2219","198","3.3","2.6","1.8","1.9","5.2","2.6","3.2","2.3","14.7","5.8","21.0","5.5","18.5","5.3","19.3","5.3","8.1","2.8","4.8","2.9","75615","6566","87933","8275","(X)","(X)","30.8","(X)","(X)","(X)","1769","184","0.0","1.7","0.8","0.9","4.6","3.1","1.6","1.7","11.4","5.0","23.0","6.6","18.4","5.9","23.9","6.3","10.2","3.6","6.0","3.6","83073","10725","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1351","193","1.3","1.0","13.3","6.2","28.6","8.3","11.5","5.3","10.7","5.3","26.5","9.0","3.4","2.4","2.7","2.0","0.9","1.4","1.1","1.8","30893","9040","41517","5807","(X)","(X)","(X)","(X)","35.0","(X)",
"0500000US20029","Cloud County, Kansas","3677","146","5.5","2.3","4.2","1.7","12.3","3.3","7.0","2.5","19.1","3.5","20.1","4.0","15.4","2.8","9.8","2.2","3.5","1.5","2.9","1.7","51197","3669","66846","4794","35.6","(X)","(X)","(X)","(X)","(X)","2131","143","1.8","1.6","1.7","1.3","3.1","1.5","6.4","2.5","20.3","4.8","21.6","5.1","20.5","4.0","14.7","3.4","6.2","2.6","3.8","2.6","70504","5883","83546","6253","(X)","(X)","37.7","(X)","(X)","(X)","1728","145","1.5","1.7","0.6","0.8","1.2","0.9","4.8","2.2","18.0","5.1","20.9","5.5","23.4","4.7","17.1","4.0","7.6","3.1","4.7","3.2","80357","9652","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1546","176","10.6","5.1","8.1","3.9","25.8","7.5","10.3","4.7","18.7","4.9","16.8","6.3","6.1","3.0","2.1","1.8","0.2","0.3","1.2","1.7","32031","8983","41104","6684","(X)","(X)","(X)","(X)","32.7","(X)",
"0500000US20031","Coffey County, Kansas","3543","84","2.7","0.9","3.8","1.4","6.6","1.5","10.9","2.9","13.0","2.7","16.4","2.8","10.9","1.9","22.7","3.3","7.4","1.6","5.6","2.2","67645","7991","84009","4843","25.6","(X)","(X)","(X)","(X)","(X)","2427","120","2.8","1.7","3.0","1.5","3.1","1.3","7.1","2.4","10.5","3.2","16.7","3.1","14.1","2.7","27.7","4.2","8.4","2.0","6.6","2.2","85096","11024","94015","4377","(X)","(X)","26.0","(X)","(X)","(X)","1804","131","1.2","0.7","0.7","0.6","2.6","1.5","3.5","1.3","8.4","3.8","17.4","4.2","16.2","3.4","32.4","5.2","9.1","2.2","8.5","3.0","100000","4425","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1116","129","5.6","2.5","6.8","3.4","15.4","4.1","17.7","6.3","16.8","6.2","15.2","4.3","5.0","2.4","10.5","3.4","3.3","1.9","3.7","4.9","40851","6057","57569","11085","(X)","(X)","(X)","(X)","21.8","(X)",
"0500000US20033","Comanche County, Kansas","827","94","3.6","2.1","4.2","2.3","15.1","7.6","8.2","3.6","19.5","7.9","16.8","5.1","12.0","4.9","13.9","4.6","3.0","2.4","3.6","2.2","49754","8107","66123","6435","45.3","(X)","(X)","(X)","(X)","(X)","440","59","1.4","1.5","0.0","6.6","4.5","3.8","6.4","4.0","10.0","3.9","18.0","6.9","21.8","7.9","26.1","7.4","5.0","4.1","6.8","4.2","84583","9578","93253","7410","(X)","(X)","57.5","(X)","(X)","(X)","363","57","1.1","1.5","0.0","7.9","5.0","4.6","5.0","3.7","7.7","3.0","13.8","6.1","25.6","9.3","31.4","8.7","6.1","4.8","4.4","3.7","89009","6472","N","N","(X)","(X)","(X)","(X)","(X)","(X)","387","98","6.2","4.2","9.0","4.9","27.1","14.6","10.3","6.4","30.5","14.7","15.5","7.3","1.3","1.5","0.0","7.5","0.0","7.5","0.0","7.5","33125","9803","34663","3859","(X)","(X)","(X)","(X)","31.3","(X)",
"0500000US20035","Cowley County, Kansas","13091","313","5.7","1.2","4.5","1.4","10.4","1.9","9.9","1.8","14.3","1.5","19.2","2.0","13.0","1.9","16.2","1.8","3.9","0.9","3.1","1.1","55726","2349","74917","9340","34.5","(X)","(X)","(X)","(X)","(X)","8163","360","3.9","1.2","2.2","1.0","5.5","1.6","6.8","1.9","12.2","2.3","21.5","2.7","16.6","2.5","22.1","2.5","5.5","1.4","3.6","1.1","71825","4512","82697","3564","(X)","(X)","34.5","(X)","(X)","(X)","5994","358","1.7","0.8","1.4","0.7","2.3","1.1","5.1","1.7","7.5","1.9","22.0","2.9","19.4","3.0","28.4","3.3","7.4","1.8","4.9","1.5","89673","3458","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4928","392","10.1","3.0","7.9","3.0","20.6","3.9","16.0","3.9","19.2","2.9","13.5","2.9","4.3","1.9","5.9","2.1","0.5","0.4","1.9","2.2","31236","2412","57098","24465","(X)","(X)","(X)","(X)","32.4","(X)",
"0500000US20037","Crawford County, Kansas","15806","299","6.5","1.5","7.0","1.4","12.4","1.9","11.5","1.8","12.7","1.8","17.4","2.2","12.8","2.0","11.7","1.5","4.3","0.9","3.7","1.0","49779","3272","67083","3405","28.7","(X)","(X)","(X)","(X)","(X)","9523","372","4.0","1.2","2.7","1.1","9.0","2.3","10.5","2.1","12.1","2.2","17.3","2.7","16.8","2.7","17.4","2.4","5.3","1.3","4.9","1.4","64991","6385","80665","4605","(X)","(X)","26.3","(X)","(X)","(X)","6769","375","1.4","0.8","0.7","0.6","7.3","2.6","6.4","1.8","9.1","2.0","17.1","3.3","21.0","3.4","23.3","3.3","7.1","1.7","6.6","1.8","85310","6816","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6283","431","11.4","3.0","14.3","3.0","17.2","3.0","13.5","2.6","14.3","3.1","16.5","3.2","5.7","2.2","3.9","1.4","2.0","1.2","1.1","0.8","29075","1880","41274","2910","(X)","(X)","(X)","(X)","30.6","(X)",
"0500000US20039","Decatur County, Kansas","1324","85","4.2","2.0","5.1","2.5","7.1","3.6","16.3","5.1","18.8","5.6","15.2","4.4","16.0","5.1","10.1","3.7","4.1","2.6","3.1","2.3","49412","5958","67705","7935","58.7","(X)","(X)","(X)","(X)","(X)","714","75","4.1","2.8","0.8","1.7","2.2","1.8","11.5","6.2","16.7","6.2","17.1","5.5","16.8","6.6","17.5","6.5","7.6","4.5","5.7","4.4","71300","13006","90389","12890","(X)","(X)","60.2","(X)","(X)","(X)","617","73","1.8","2.1","0.0","4.7","1.3","1.5","9.2","6.7","14.1","6.5","19.1","6.3","19.4","7.8","20.3","7.2","8.1","5.1","6.6","5.1","85341","18297","N","N","(X)","(X)","(X)","(X)","(X)","(X)","610","102","4.3","2.9","10.2","4.9","12.8","7.7","23.0","7.9","21.8","9.3","13.0","6.5","14.1","8.7","1.0","1.2","0.0","4.8","0.0","4.8","34821","5363","40238","4430","(X)","(X)","(X)","(X)","56.9","(X)",
"0500000US20041","Dickinson County, Kansas","7903","236","4.2","1.3","3.7","1.5","9.0","2.1","6.6","1.7","14.6","2.8","20.9","3.2","15.4","3.3","14.8","1.9","6.5","1.5","4.4","1.2","62971","4164","81081","5464","33.6","(X)","(X)","(X)","(X)","(X)","5075","270","2.3","1.3","1.1","0.8","3.7","1.6","4.3","1.3","10.7","2.7","24.6","4.3","19.5","4.2","18.7","2.7","9.4","2.3","5.6","1.9","78323","3251","95506","6395","(X)","(X)","34.9","(X)","(X)","(X)","4069","271","0.6","0.4","0.4","0.5","2.5","1.3","4.2","1.6","8.1","2.4","23.2","4.6","21.8","5.0","21.2","3.3","11.3","2.9","6.8","2.4","85424","7703","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2828","272","7.8","2.6","8.5","3.8","19.1","4.9","11.3","4.1","22.7","6.9","13.3","3.8","8.6","4.3","6.7","2.8","0.3","0.4","1.7","1.3","37136","3365","51443","6985","(X)","(X)","(X)","(X)","30.7","(X)",
"0500000US20043","Doniphan County, Kansas","2735","104","5.2","1.9","2.8","1.2","12.5","3.5","10.1","2.9","9.9","2.5","15.0","3.3","16.8","2.8","17.2","3.0","6.8","2.1","3.7","1.5","66358","6340","77632","5795","47.5","(X)","(X)","(X)","(X)","(X)","1873","125","2.7","2.2","0.4","0.5","8.4","5.0","6.1","2.8","9.4","3.1","18.5","4.7","19.3","3.9","21.9","4.2","7.9","2.4","5.2","2.2","81755","6458","90152","7034","(X)","(X)","46.8","(X)","(X)","(X)","1518","113","3.0","2.6","0.2","0.3","8.6","6.0","5.7","2.8","6.3","2.5","18.8","4.7","16.4","3.8","25.2","5.0","9.7","3.0","6.1","2.7","87500","8796","N","N","(X)","(X)","(X)","(X)","(X)","(X)","862","109","10.7","4.5","8.0","3.7","21.1","6.6","18.6","6.1","13.6","4.7","10.8","4.5","11.1","4.6","5.0","4.3","0.6","0.6","0.6","0.7","29621","2784","44971","9425","(X)","(X)","(X)","(X)","47.7","(X)",
"0500000US20045","Douglas County, Kansas","49605","526","7.4","1.2","3.3","0.7","7.6","1.1","7.9","1.0","12.5","1.6","16.5","1.5","11.8","1.1","15.9","1.6","8.6","1.3","8.6","1.0","66153","2646","89488","2443","28.7","(X)","(X)","(X)","(X)","(X)","25673","847","3.4","1.1","1.4","0.6","2.7","0.9","3.6","1.1","7.2","1.3","16.2","2.0","14.6","1.8","22.3","2.4","14.6","2.4","13.9","1.7","101379","4521","121293","4295","(X)","(X)","25.8","(X)","(X)","(X)","20631","847","1.5","0.7","0.2","0.2","1.0","0.5","1.8","0.7","5.9","1.4","14.1","2.0","15.4","2.1","25.7","2.8","17.6","2.8","16.7","2.2","113922","4866","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23932","939","12.8","2.3","5.4","1.2","13.2","2.3","13.1","1.9","18.1","2.7","17.2","2.4","8.0","1.5","7.9","1.6","1.8","0.7","2.6","1.4","40452","2346","52423","3229","(X)","(X)","(X)","(X)","31.3","(X)",
"0500000US20047","Edwards County, Kansas","1225","75","5.4","2.5","3.8","1.8","9.1","2.4","10.4","2.7","17.6","3.6","17.0","3.2","14.9","3.6","14.9","3.1","3.3","2.1","3.8","2.2","52750","4285","70588","6021","39.4","(X)","(X)","(X)","(X)","(X)","755","58","3.7","2.6","0.0","3.9","4.2","2.6","6.1","3.4","11.5","3.4","22.1","5.4","19.9","4.8","21.1","4.7","5.3","3.4","6.1","3.5","76989","5807","90615","8532","(X)","(X)","44.8","(X)","(X)","(X)","553","54","0.0","5.3","0.0","5.3","1.6","1.6","6.1","4.1","8.5","3.5","19.2","6.2","20.6","6.6","28.4","6.5","7.2","4.7","8.3","4.7","93625","10450","N","N","(X)","(X)","(X)","(X)","(X)","(X)","470","60","12.1","5.5","9.8","4.5","16.2","5.4","18.1","5.1","23.8","6.4","13.6","4.4","4.9","3.1","1.5","1.9","0.0","6.2","0.0","6.2","30577","4538","34524","3119","(X)","(X)","(X)","(X)","30.0","(X)",
"0500000US20049","Elk County, Kansas","1028","73","5.8","3.0","7.7","2.9","10.5","2.8","12.2","4.1","13.8","3.6","18.3","3.9","11.0","2.9","16.8","4.7","1.7","1.1","2.2","1.8","50000","7248","66254","8038","38.6","(X)","(X)","(X)","(X)","(X)","679","74","4.6","4.1","3.2","2.9","4.0","2.2","13.0","4.6","14.9","4.5","22.5","5.1","16.6","4.2","15.3","4.6","2.5","1.6","3.4","2.7","65701","7175","76649","10547","(X)","(X)","36.4","(X)","(X)","(X)","566","70","0.2","0.3","2.7","3.1","3.7","2.4","13.6","5.2","15.0","5.2","21.7","5.9","18.2","4.7","17.8","5.7","3.0","1.9","4.1","3.2","68816","5537","N","N","(X)","(X)","(X)","(X)","(X)","(X)","349","64","8.6","4.2","16.3","6.4","23.5","7.5","10.3","6.1","14.9","7.0","9.7","3.8","2.6","2.0","14.0","9.2","0.0","8.2","0.0","8.2","27292","7525","42375","10012","(X)","(X)","(X)","(X)","40.4","(X)",
"0500000US20051","Ellis County, Kansas","11958","302","5.2","1.5","5.4","1.6","10.0","2.3","7.3","1.8","14.9","2.4","15.9","2.7","12.4","2.0","17.3","2.9","7.2","1.8","4.4","1.4","59665","5137","88751","11580","30.2","(X)","(X)","(X)","(X)","(X)","6802","315","3.3","1.4","0.3","0.4","5.6","2.1","4.5","1.8","10.5","2.8","16.1","3.2","18.0","2.9","25.7","4.4","10.7","2.9","5.1","1.4","86484","4527","102155","7836","(X)","(X)","31.3","(X)","(X)","(X)","5546","381","1.4","1.1","0.3","0.5","1.7","1.2","1.5","0.7","10.5","2.9","16.8","3.8","18.0","3.3","31.2","5.4","12.7","3.5","5.8","1.7","99678","8699","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5156","382","8.0","3.2","12.2","3.8","17.0","4.1","11.5","3.7","20.4","4.7","15.8","4.5","5.3","2.3","4.7","2.1","1.8","1.2","3.5","2.7","36111","4170","68376","24951","(X)","(X)","(X)","(X)","28.2","(X)",
"0500000US20053","Ellsworth County, Kansas","2305","113","2.8","1.2","3.9","1.8","11.1","2.8","8.6","2.2","9.8","2.7","24.0","4.8","14.1","2.8","16.6","3.0","6.9","2.6","2.2","1.0","59844","5481","75676","5523","42.1","(X)","(X)","(X)","(X)","(X)","1494","118","1.5","1.0","1.5","1.1","3.3","1.7","5.0","1.9","9.5","3.2","26.3","6.0","17.0","4.1","22.2","4.6","10.4","3.9","3.1","1.7","78833","10469","92979","8921","(X)","(X)","43.7","(X)","(X)","(X)","1322","110","1.1","0.9","0.4","0.4","2.5","2.0","3.7","1.9","9.3","3.5","25.4","6.7","18.3","4.5","24.6","5.0","11.5","4.4","3.3","1.8","86000","9667","N","N","(X)","(X)","(X)","(X)","(X)","(X)","811","132","5.7","2.7","8.3","4.8","25.4","6.7","15.2","5.2","10.4","3.5","22.6","8.0","7.2","4.0","4.9","2.6","0.2","0.4","0.2","0.5","32156","4516","41591","4597","(X)","(X)","(X)","(X)","37.0","(X)",
"0500000US20055","Finney County, Kansas","13021","290","5.7","2.2","3.5","1.1","5.5","1.7","5.8","1.6","13.3","2.1","20.7","2.8","12.7","2.2","21.6","3.0","6.0","1.7","5.2","0.9","68481","3667","85317","3780","47.5","(X)","(X)","(X)","(X)","(X)","9111","456","4.3","2.0","1.4","0.8","3.5","1.6","4.7","2.2","11.1","2.4","20.6","3.5","14.3","2.8","26.4","3.6","6.8","2.0","7.1","1.3","82562","5180","97330","4693","(X)","(X)","52.8","(X)","(X)","(X)","6458","429","2.9","1.5","0.8","0.9","2.0","1.3","1.3","1.5","8.9","2.5","21.3","4.1","14.6","3.0","31.7","4.3","7.5","2.2","9.1","1.9","96776","8580","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3910","389","11.6","6.2","8.6","3.0","13.0","4.9","10.7","3.2","16.5","3.8","22.0","4.7","7.7","3.2","5.8","2.6","3.2","2.1","0.9","0.7","42431","5638","50252","5455","(X)","(X)","(X)","(X)","34.6","(X)",
"0500000US20057","Ford County, Kansas","11676","230","3.5","1.3","1.3","0.7","8.2","2.2","11.3","2.6","13.3","2.9","16.9","3.0","17.2","2.6","17.4","3.0","6.5","1.9","4.4","1.4","67997","6667","81063","4667","48.2","(X)","(X)","(X)","(X)","(X)","8133","378","2.6","1.4","1.5","1.1","3.9","2.0","9.9","3.3","11.8","3.1","16.0","3.9","20.1","3.2","19.5","3.7","9.0","2.7","5.8","2.0","78430","2542","92025","5495","(X)","(X)","49.9","(X)","(X)","(X)","5828","463","1.0","0.7","0.2","0.2","2.2","1.5","7.6","3.6","9.5","3.1","17.3","4.8","20.5","3.5","23.4","4.5","10.3","3.4","8.1","2.8","88223","5131","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3543","353","7.0","3.2","4.1","2.2","17.4","5.5","16.4","5.0","15.6","4.9","19.3","5.5","9.8","5.5","8.2","4.4","0.9","1.0","1.2","1.0","39273","7582","50186","5790","(X)","(X)","(X)","(X)","40.7","(X)",
"0500000US20059","Franklin County, Kansas","10185","242","3.6","1.0","3.9","1.3","8.3","1.9","6.9","1.5","14.1","2.5","16.9","2.6","13.5","2.2","20.5","3.3","9.2","2.0","3.0","1.1","68217","5387","81761","3776","30.8","(X)","(X)","(X)","(X)","(X)","7245","344","1.5","0.7","2.3","1.4","3.9","1.6","5.3","1.6","13.3","2.8","16.9","3.1","15.5","3.0","25.2","4.3","12.1","2.8","4.2","1.6","83788","6271","95516","4744","(X)","(X)","29.2","(X)","(X)","(X)","6005","307","0.6","0.3","1.5","1.4","2.7","1.4","4.1","1.6","10.2","2.7","15.9","3.4","17.1","3.4","28.4","5.0","14.4","3.3","5.0","1.9","95958","10268","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2940","285","9.2","3.0","7.9","2.9","20.4","5.7","11.6","3.4","19.2","5.3","16.7","5.4","7.2","3.0","6.1","3.0","1.8","1.3","0.1","0.1","35523","3607","43729","3803","(X)","(X)","(X)","(X)","31.8","(X)",
