"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US02150","Kodiak Island Borough, Alaska","13383","*****","10537","235","4545","332","5713","293","1236","296","1033","230","1308","276","2136","315","279","157","1","3","0","16","278","156","2846","235","1113","302","23","28","916","265","31","42","4","6","132","89","7","9","1733","311","13","16","1561","293","4","10","9","11","146","95","0","16",
"0500000US02158","Kusilvak Census Area, Alaska","8298","*****","8251","64","7955","147","294","115","71","80","85","64","28","65","110","53","2","11","0","14","0","14","2","11","47","64","4","4","0","14","3","3","0","14","1","2","0","14","0","14","43","65","0","14","10","12","0","14","0","14","33","69","0","14",
"0500000US02164","Lake and Peninsula Borough, Alaska","1156","390","1058","371","750","276","300","118","31","20","123","75","17","11","129","61","8","8","0","10","3","4","5","6","98","62","65","57","1","3","1","3","59","56","0","10","4","5","0","10","33","26","0","10","22","26","0","10","8","19","0","10","3","5",
"0500000US02170","Matanuska-Susitna Borough, Alaska","107360","*****","103763","364","44504","952","57407","1019","6060","517","13647","738","11386","680","26314","1001","1852","294","161","85","104","70","1587","246","3597","364","2308","253","738","153","1004","132","44","36","22","14","321","108","179","64","1289","245","487","142","443","150","5","7","28","21","274","127","52","24",
"0500000US02180","Nome Census Area, Alaska","10009","*****","9698","300","8453","316","1216","115","151","50","434","103","190","63","441","104","29","18","0","16","0","16","29","18","311","300","119","43","29","21","53","28","13","14","2","2","17","14","5","11","192","298","12","12","166","297","0","16","0","16","10","11","4","6",
"0500000US02185","North Slope Borough, Alaska","9375","*****","8716","106","5871","200","2596","179","242","83","508","143","632","149","1214","227","249","106","0","14","55","45","194","98","659","106","304","101","38","30","145","78","5","14","46","38","60","40","10","13","355","103","0","14","254","79","4","5","4","6","26","34","67","55",
"0500000US02188","Northwest Arctic Borough, Alaska","7709","*****","7597","41","6616","90","928","86","85","35","342","118","234","70","267","76","53","35","8","13","3","5","42","34","112","41","81","39","19","16","42","27","0","14","0","14","19","31","1","3","31","28","2","4","8","11","0","14","2","4","18","23","1","3",
"0500000US02195","Petersburg Borough, Alaska","3278","*****","2701","117","1120","116","1527","132","95","32","454","155","177","39","801","108","54","38","0","10","22","24","32","28","577","117","334","88","3","4","235","81","8","15","2","5","79","42","7","7","243","84","8","6","161","73","3","8","0","10","69","47","2","3",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","6338","*****","6147","44","3403","100","2697","108","132","40","479","83","216","52","1870","142","47","26","0","14","0","14","47","26","191","44","100","40","10","7","56","31","2","4","10","17","15","14","7","6","91","30","2","5","23","17","0","14","26","20","3","7","37","18",
"0500000US02220","Sitka City and Borough, Alaska","8569","*****","7756","97","3128","217","4492","231","619","141","941","161","914","214","2018","213","136","54","7","9","22","24","107","49","813","97","443","78","61","38","214","53","8","9","3","4","107","42","50","42","370","98","28","18","272","85","0","14","0","14","62","38","8","10",
"0500000US02230","Skagway Municipality, Alaska","1300","163","1187","176","316","79","818","139","109","56","158","73","130","71","421","86","53","27","0","10","3","3","50","25","113","51","82","52","2","3","29","24","24","52","0","10","13","13","14","8","31","20","9","7","0","10","0","10","0","10","17","17","5","4",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","6911","*****","6363","127","2746","191","3404","196","508","116","747","164","783","166","1366","177","213","109","172","105","0","14","41","25","548","127","328","110","165","71","119","79","7","11","4","8","5","9","28","19","220","104","83","66","116","78","4","10","5","11","7","12","5","11",
"0500000US02275","Wrangell City and Borough, Alaska","2510","*****","2436","51","1116","115","1296","116","44","28","244","67","139","39","869","138","24","26","0","10","0","10","24","26","74","50","28","29","4","5","0","10","0","10","7","6","13","27","4","4","46","42","2","3","31","40","0","10","0","10","11","12","2","3",
"0500000US02282","Yakutat City and Borough, Alaska","597","112","537","104","241","46","283","92","23","41","20","8","13","10","227","63","13","10","0","10","2","3","11","10","60","39","29","24","0","10","11","8","0","10","0","10","18","23","0","10","31","27","0","10","21","17","0","10","0","10","0","10","10","21",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","5305","*****","5232","32","4086","149","1134","144","95","43","280","125","205","65","554","198","12","9","0","14","0","14","12","9","73","32","37","19","2","3","7","9","1","3","2","3","7","7","18","15","36","25","9","10","19","17","0","14","0","14","0","14","8","17",
"0500000US04001","Apache County, Arizona","71714","*****","70722","209","52746","665","17712","669","803","204","2521","377","1537","286","12851","613","264","135","3","6","34","26","227","131","992","209","577","168","116","99","125","38","18","25","0","31","303","151","15","24","415","138","11","12","129","62","0","31","17","26","251","124","7","12",
"0500000US04003","Cochise County, Arizona","126442","*****","113138","829","45826","1433","63509","1540","9318","837","17489","970","15607","1028","21095","1372","3803","536","881","380","165","68","2757","352","13304","829","8176","567","869","228","1502","244","148","120","29","28","5584","483","44","37","5128","557","487","150","583","258","6","12","30","28","3838","422","184","100",
"0500000US04005","Coconino County, Arizona","142254","*****","136131","848","74247","1587","60684","1663","8368","896","14638","1001","7830","725","29848","1292","1200","302","92","69","94","68","1014","279","6123","848","2949","454","644","171","893","218","164","129","5","9","1202","379","41","37","3174","625","586","265","842","304","51","52","39","40","1397","358","259","202",
"0500000US04007","Gila County, Arizona","53846","*****","52086","313","29094","1091","22765","1006","2676","399","7090","695","3383","569","9616","877","227","84","37","38","0","31","190","73","1760","313","897","198","273","114","231","111","0","31","17","26","298","137","78","45","863","268","75","53","163","132","0","31","0","31","580","238","45","43",
"0500000US04009","Graham County, Arizona","38304","*****","37417","181","26876","672","10294","656","843","197","2300","254","2244","338","4907","541","247","132","26","29","13","23","208","125","887","181","376","110","55","38","53","33","18","28","4","10","199","77","47","39","511","147","10","11","34","27","13","19","4","10","450","141","0","28",
"0500000US04011","Greenlee County, Arizona","9465","*****","9219","115","6329","373","2871","363","110","66","498","144","513","169","1750","328","19","21","8","15","0","19","11","13","246","115","84","57","10","19","13","14","18","23","0","19","24","28","19","28","162","99","0","19","32","49","12","13","0","19","52","47","66","88",
"0500000US04012","La Paz County, Arizona","21035","*****","18900","456","6140","327","12561","474","993","330","2851","513","1063","266","7654","736","199","137","0","25","0","25","199","137","2135","456","720","158","32","28","35","28","0","25","0","25","607","155","46","39","1415","422","32","43","83","57","0","25","12","13","842","208","446","346",
"0500000US04013","Maricopa County, Arizona","4412779","*****","3762797","9117","1699201","9455","2000438","9886","307613","5152","705287","6731","290166","5227","697372","8629","63158","2633","6407","735","2913","600","53838","2508","649982","9117","278956","4655","42216","2080","84255","1941","14715","1713","1469","334","124931","3380","11370","1216","371026","8093","20180","1853","71976","2780","10320","1651","2057","416","248400","6580","18093","2292",
"0500000US04015","Mohave County, Arizona","210998","*****","197974","1113","39088","1572","157336","1801","13142","886","37668","1682","17182","1272","89344","2460","1550","384","47","39","95","110","1408","369","13024","1113","6421","694","1145","230","1269","224","37","43","26","43","3559","620","385","169","6603","974","529","185","1094","322","47","80","32","33","3985","818","916","357",
"0500000US04017","Navajo County, Arizona","110271","*****","107404","419","75126","1018","31796","1002","2374","346","9250","884","5006","592","15166","861","482","146","26","32","13","19","443","146","2867","419","1410","289","413","201","230","94","0","31","2","3","670","183","73","51","1457","288","113","74","213","108","6","16","108","57","969","257","48","41",
"0500000US04019","Pima County, Arizona","1038476","*****","909006","3180","435551","4912","454846","4887","79630","2541","149442","2828","76691","2515","149083","3694","18609","1370","2829","871","652","226","15128","1075","129470","3180","64763","1885","9061","872","13277","832","3177","616","589","242","36852","1541","1807","298","64707","2945","4001","625","10012","1008","2766","703","608","194","45261","2335","2059","453",
"0500000US04021","Pinal County, Arizona","447559","*****","407152","2071","177916","3541","223832","3653","29864","1849","76478","2450","32810","2057","84680","3426","5404","731","826","339","381","95","4197","681","40407","2071","19063","1424","2485","467","3596","474","739","307","104","66","11245","1105","894","316","21344","1594","1171","301","2051","459","122","79","209","156","14656","1319","3135","678",
"0500000US04023","Santa Cruz County, Arizona","46594","*****","31141","1029","22324","1112","8015","647","1446","274","1689","230","1696","354","3184","467","802","292","20","32","0","28","782","284","15453","1029","9531","892","172","111","77","110","0","28","0","28","9264","904","18","21","5922","657","67","67","108","123","0","28","0","28","5736","672","11","16",
"0500000US04025","Yavapai County, Arizona","232396","*****","218046","1099","69384","2120","146323","2202","21633","1491","48478","2082","20302","1543","55910","2053","2339","413","130","91","14","22","2195","394","14350","1099","8168","872","2647","446","1662","310","158","72","106","61","2827","632","768","298","6182","800","827","256","396","128","112","136","27","39","4413","689","407","142",
"0500000US04027","Yuma County, Arizona","211931","*****","155320","1864","79972","2206","72516","1895","5493","592","15820","980","11802","949","39401","2039","2832","690","535","220","56","39","2241","622","56611","1864","26697","1561","393","136","1134","189","112","88","0","31","24741","1549","317","163","29914","2514","346","159","702","298","67","95","8","13","26092","2382","2699","456",
"0500000US05001","Arkansas County, Arkansas","17761","*****","17602","75","14953","341","2621","320","30","25","873","228","1415","227","303","104","28","29","14","21","0","19","14","20","159","75","48","47","0","19","0","19","17","31","0","19","31","35","0","19","111","72","0","19","10","16","0","19","5","10","96","67","0","19",
"0500000US05003","Ashley County, Arkansas","20000","*****","19506","95","13494","545","5854","588","68","41","448","184","4543","516","795","286","158","115","9","14","0","23","149","114","494","95","105","77","0","23","4","8","0","23","0","23","101","76","0","23","389","86","3","7","6","13","0","23","0","23","365","82","15","22",
"0500000US05005","Baxter County, Arkansas","41673","*****","40937","194","15928","912","24840","910","1792","331","13261","769","5966","787","3821","582","169","81","0","26","0","26","169","81","736","194","523","174","153","91","131","69","1","4","0","26","207","120","31","41","213","118","134","101","33","35","0","26","0","26","27","27","19","30",
"0500000US05007","Benton County, Arkansas","273510","*****","240252","1333","113901","2521","123459","2484","6746","775","45341","1630","44698","1971","26674","1385","2892","492","775","339","59","54","2058","316","33258","1333","10707","1106","407","119","2189","344","278","178","119","73","7593","989","121","90","22551","1192","736","314","5993","643","361","221","1669","327","13611","852","181","130",
