"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US05059","Hot Spring County, Arkansas","32671","*****","32400","91","23567","726","8709","745","448","145","2012","309","3968","623","2281","424","124","53","12","19","0","119","112","50","271","91","90","57","181","102",
"0500000US05061","Howard County, Arkansas","13778","*****","12975","156","8653","392","4255","389","87","49","659","146","3037","359","472","132","67","51","0","119","9","16","58","50","803","156","77","50","726","168",
"0500000US05063","Independence County, Arkansas","35994","*****","34544","246","24129","740","10205","756","480","188","4224","525","3251","392","2250","344","210","103","31","38","0","119","179","101","1450","246","208","129","1242","254",
"0500000US05065","Izard County, Arkansas","13636","*****","13386","115","7347","338","5964","345","359","112","2682","240","1843","240","1080","229","75","44","0","119","8","14","67","44","250","115","95","57","155","91",
"0500000US05067","Jackson County, Arkansas","18015","*****","17859","69","14099","347","3713","345","194","110","1403","219","1511","254","605","176","47","33","8","14","0","119","39","30","156","69","35","30","121","61",
"0500000US05069","Jefferson County, Arkansas","78447","*****","77237","245","59822","1099","17149","1110","782","248","5162","618","8196","773","3009","502","266","109","36","36","12","15","218","103","1210","245","523","203","687","170",
"0500000US05071","Johnson County, Arkansas","25180","*****","23487","260","15187","707","8098","666","397","182","2290","409","2758","449","2653","444","202","102","42","39","0","119","160","94","1693","260","349","135","1344","264",
"0500000US05073","Lafayette County, Arkansas","7764","*****","7729","45","5274","314","2455","324","13","16","123","74","2209","303","110","56","0","119","0","119","0","119","0","119","35","45","2","3","33","45",
"0500000US05075","Lawrence County, Arkansas","17340","*****","17264","38","12238","425","4916","412","67","38","2723","294","1420","329","706","166","110","68","6","10","0","119","104","68","76","38","33","25","43","31",
"0500000US05077","Lee County, Arkansas","10709","*****","10564","116","8412","262","2123","273","55","40","420","153","1390","211","258","100","29","46","0","119","0","119","29","46","145","116","24","25","121","115",
"0500000US05079","Lincoln County, Arkansas","14203","*****","14044","39","11716","288","2267","284","72","38","746","204","1162","201","287","77","61","50","0","119","0","119","61","50","159","39","7","12","152","40",
"0500000US05081","Little River County, Arkansas","13145","*****","13102","48","5675","389","7382","388","273","123","816","175","5706","384","587","177","45","37","9","15","0","119","36","33","43","48","15","20","28","43",
"0500000US05083","Logan County, Arkansas","22580","*****","22318","68","15459","532","6709","503","348","115","1616","252","2659","288","2086","395","150","99","0","119","0","119","150","99","262","68","112","73","150","88",
"0500000US05085","Lonoke County, Arkansas","65846","*****","64725","238","42079","974","21518","879","1259","238","6100","461","9619","685","4540","479","1128","216","123","100","12","18","993","188","1121","238","351","115","770","190",
"0500000US05087","Madison County, Arkansas","15507","*****","15170","128","9361","629","5752","631","308","146","2167","437","2189","440","1088","242","57","64","0","119","0","119","57","64","337","128","58","45","279","124",
"0500000US05089","Marion County, Arkansas","16779","*****","16437","155","6623","514","9663","533","436","147","4742","414","2948","388","1537","352","151","89","7","11","0","119","144","90","342","155","238","127","104","83",
"0500000US05091","Miller County, Arkansas","43048","*****","42337","142","15962","799","26222","812","382","135","2342","371","21976","902","1522","236","153","68","13","20","0","119","140","69","711","142","256","112","455","107",
"0500000US05093","Mississippi County, Arkansas","46815","*****","45803","236","32143","830","13570","882","368","152","5298","625","6933","564","971","230","90","38","11","12","0","119","79","38","1012","236","317","117","695","222",
"0500000US05095","Monroe County, Arkansas","8492","*****","8391","78","7083","229","1299","218","9","15","487","161","558","122","245","133","9","12","9","12","0","119","0","119","101","78","48","47","53","46",
"0500000US05097","Montgomery County, Arkansas","9490","*****","9381","58","5766","298","3583","298","163","78","1074","251","1567","239","779","162","32","33","0","119","0","119","32","33","109","58","29","25","80","51",
"0500000US05099","Nevada County, Arkansas","9149","*****","9109","38","6954","318","2153","315","71","57","477","184","1319","291","286","114","2","4","2","4","0","119","0","119","40","38","24","28","16","25",
"0500000US05101","Newton County, Arkansas","8394","*****","8322","63","5089","321","3209","328","181","66","1136","207","1355","221","537","130","24","21","0","119","0","119","24","21","72","63","24","26","48","58",
"0500000US05103","Ouachita County, Arkansas","26293","*****","26088","95","20538","525","5461","514","110","58","1311","235","3013","389","1027","247","89","71","0","119","0","119","89","71","205","95","59","43","146","87",
"0500000US05105","Perry County, Arkansas","10435","*****","10375","54","7268","374","3053","349","105","67","906","194","1373","259","669","175","54","71","5","9","0","119","49","67","60","54","13","14","47","49",
"0500000US05107","Phillips County, Arkansas","22412","*****","22339","49","18296","510","4018","503","129","74","924","237","2745","415","220","86","25","39","0","119","25","39","0","119","73","49","35","34","38","35",
"0500000US05109","Pike County, Arkansas","11286","*****","10989","140","7546","325","3397","280","142","69","654","142","1940","271","661","137","46","31","0","119","0","119","46","31","297","140","73","63","224","119",
"0500000US05111","Poinsett County, Arkansas","24703","*****","24515","81","17575","510","6856","516","249","206","1566","236","3861","455","1180","319","84","65","25","39","0","119","59","52","188","81","54","36","134","72",
"0500000US05113","Polk County, Arkansas","20490","*****","19924","105","10639","455","9125","441","526","125","1720","263","5049","436","1830","280","160","77","0","119","0","119","160","77","566","105","158","89","408","118",
"0500000US05115","Pope County, Arkansas","60460","*****","58500","265","38315","1088","19839","1074","1176","321","5251","574","8079","700","5333","597","346","136","84","112","0","119","262","99","1960","265","414","135","1546","270",
"0500000US05117","Prairie County, Arkansas","8839","*****","8832","10","7495","212","1331","208","27","23","400","103","688","161","216","99","6","11","0","119","0","119","6","11","7","10","7","10","0","119",
"0500000US05119","Pulaski County, Arkansas","377060","*****","357135","1025","248887","2403","104848","2475","7381","650","28632","1564","51850","1811","16985","1145","3400","426","224","119","121","62","3055","418","19925","1025","6202","654","13723","1089",
"0500000US05121","Randolph County, Arkansas","18049","*****","17802","104","11741","504","6007","506","210","94","3668","442","1422","275","707","170","54","41","22","34","0","119","32","24","247","104","153","94","94","78",
"0500000US05123","St. Francis County, Arkansas","28302","*****","27753","152","20066","555","7624","542","181","75","2417","353","4300","383","726","249","63","40","13","22","11","18","39","34","549","152","180","97","369","126",
"0500000US05125","Saline County, Arkansas","102439","*****","100045","326","68798","1090","30365","1039","1901","348","10139","889","12904","822","5421","564","882","276","388","261","12","20","482","136","2394","326","1057","236","1337","269",
"0500000US05127","Scott County, Arkansas","11226","*****","10699","136","7061","358","3574","374","124","70","734","183","1655","299","1061","267","64","49","0","119","0","119","64","49","527","136","230","80","297","138",
"0500000US05129","Searcy County, Arkansas","8227","*****","8146","55","5502","277","2614","271","144","71","882","159","1031","201","557","175","30","24","0","119","0","119","30","24","81","55","33","32","48","48",
"0500000US05131","Sebastian County, Arkansas","123847","*****","112662","562","68538","1344","43520","1410","2629","418","9140","782","21602","1080","10149","880","604","183","17","23","17","26","570","178","11185","562","3771","345","7414","585",
"0500000US05133","Sevier County, Arkansas","16636","*****","13817","288","7810","411","5965","490","167","93","488","124","4157","393","1153","256","42","37","11","20","0","119","31","32","2819","288","283","101","2536","327",
"0500000US05135","Sharp County, Arkansas","17432","*****","17321","57","9541","518","7747","505","367","133","4151","404","2092","334","1137","255","33","29","0","119","0","119","33","29","111","57","73","48","38","34",
"0500000US05137","Stone County, Arkansas","12321","*****","12232","64","7615","574","4568","578","299","163","1289","394","1976","382","1004","369","49","43","18","29","0","119","31","32","89","64","44","48","45","37",
"0500000US05139","Union County, Arkansas","42180","*****","41295","127","30252","571","10925","549","418","124","1342","223","7644","528","1521","281","118","57","5","11","0","119","113","56","885","127","182","108","703","159",
"0500000US05141","Van Buren County, Arkansas","17237","*****","17036","89","9917","643","6992","618","251","121","2780","539","2408","433","1553","288","127","93","9","15","0","119","118","91","201","89","172","86","29","34",
"0500000US05143","Washington County, Arkansas","197192","*****","175679","889","96568","1578","77228","1778","4318","512","23748","1234","31975","1315","17187","1142","1883","435","295","139","158","225","1430","382","21513","889","4329","564","17184","986",
"0500000US05145","White County, Arkansas","74957","*****","73233","255","48363","1221","24311","1220","1459","280","7358","582","11115","861","4379","642","559","152","35","31","25","30","499","144","1724","255","449","142","1275","237",
"0500000US05147","Woodruff County, Arkansas","7505","*****","7458","44","6177","197","1262","199","69","54","483","125","585","160","125","55","19","21","0","119","0","119","19","21","47","44","15","16","32","40",
"0500000US05149","Yell County, Arkansas","21895","*****","19037","204","13565","451","5283","462","247","103","1195","245","2213","347","1628","298","189","123","7","9","0","119","182","126","2858","204","400","132","2458","242",
