"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US02170","Matanuska-Susitna Borough, Alaska","103464","*****","99739","425","42864","877","55131","886","5722","436","13581","558","11190","705","24638","935","1744","235","124","61","101","47","1519","219","3725","425","2060","244","756","183","851","137","35","31","27","15","262","76","129","43","1665","326","903","279","396","108","12","19","41","29","208","102","105","44",
"0500000US02180","Nome Census Area, Alaska","9925","*****","9640","127","8304","96","1294","119","156","49","444","101","204","57","490","88","42","27","10","11","10","19","22","16","285","127","127","109","38","24","12","45","3","4","2","3","23","15","49","90","158","123","4","6","138","126","0","13","0","13","12","11","4","6",
"0500000US02185","North Slope Borough, Alaska","9797","*****","9223","84","6013","203","3018","175","315","110","587","142","613","162","1503","281","192","66","0","13","54","34","138","54","574","84","287","55","22","24","231","47","0","13","3","6","11","14","20","18","287","87","8","13","169","45","0","13","17","23","42","43","51","50",
"0500000US02188","Northwest Arctic Borough, Alaska","7734","*****","7637","43","6628","72","964","70","117","44","344","70","229","76","274","68","45","22","0","13","0","13","45","22","97","43","48","36","9","11","32","32","0","13","0","13","6","10","1","3","49","36","2","3","21","18","0","13","1","2","25","32","0","13",
"0500000US02195","Petersburg Borough, Alaska","3255","*****","2896","101","1297","102","1513","161","75","22","380","135","191","49","867","127","86","50","10","12","38","35","38","34","359","101","197","66","2","4","135","50","0","9","3","3","53","41","4","5","162","74","5","5","97","60","4","8","0","9","55","42","1","2",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","6474","*****","6300","33","3441","103","2811","109","178","39","387","57","318","57","1928","116","48","21","0","13","2","3","46","20","174","33","90","32","15","10","43","23","0","13","8","11","7","9","17","14","84","27","5","4","30","16","0","13","8","6","3","7","38","18",
"0500000US02220","Sitka City and Borough, Alaska","8738","*****","8045","99","3628","205","4257","228","617","96","987","216","713","112","1940","160","160","62","18","17","11","13","131","60","693","99","338","79","50","26","201","50","3","5","3","4","33","22","48","40","355","81","54","33","215","65","1","3","0","13","72","38","13","10",
"0500000US02230","Skagway Municipality, Alaska","1061","123","989","136","243","55","709","165","67","24","194","97","131","92","317","46","37","16","0","9","3","4","34","16","72","30","32","20","1","3","19","15","0","9","0","9","7","9","5","4","40","24","11","11","9","7","0","9","0","9","9","12","11","7",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","6876","*****","6196","195","2750","196","3248","270","449","102","924","166","580","165","1295","170","198","81","130","73","0","13","68","33","680","195","451","153","247","136","155","61","8","11","0","13","32","25","9","7","229","90","138","59","59","47","5","10","0","13","9","13","18","24",
"0500000US02261","Valdez-Cordova Census Area, Alaska","9301","*****","8712","184","3918","332","4666","343","604","154","892","207","837","214","2333","383","128","73","25","34","24","27","79","67","589","184","262","120","59","77","19","19","0","13","34","44","119","71","31","42","327","161","4","5","260","177","0","13","13","9","30","30","20","37",
"0500000US02275","Wrangell City and Borough, Alaska","2484","*****","2358","75","950","103","1387","95","85","39","285","76","178","54","839","96","21","15","0","9","0","9","21","15","126","75","22","20","5","5","7","20","0","9","0","9","0","9","10","7","104","63","12","19","56","42","0","9","0","9","35","37","1","4",
"0500000US02282","Yakutat City and Borough, Alaska","689","79","635","71","320","54","300","50","19","27","31","12","30","12","220","43","15","9","0","9","3","4","12","8","54","35","26","26","1","3","21","25","0","9","0","9","4","6","0","9","28","19","0","9","25","18","0","9","3","4","0","9","0","9",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","5415","*****","5338","20","4218","49","1108","49","108","43","311","75","199","59","490","105","12","6","0","13","2","3","10","6","77","20","35","19","5","5","15","14","2","3","0","13","3","3","10","10","42","22","15","10","11","9","0","13","0","13","2","4","14","22",
"0500000US04001","Apache County, Arizona","71522","*****","70331","318","53037","725","17130","690","920","208","2414","360","1391","219","12405","656","164","88","21","31","0","29","143","81","1191","318","374","117","29","32","110","41","42","34","0","29","172","103","21","31","817","314","41","30","156","92","96","122","15","24","509","278","0","29",
"0500000US04003","Cochise County, Arizona","126279","*****","112382","808","44561","1297","63546","1263","10231","685","16740","790","15958","937","20617","1075","4275","585","738","333","250","76","3287","452","13897","808","7585","580","921","173","1756","265","164","107","87","67","4588","426","69","49","6312","628","573","167","472","151","17","17","61","52","5085","558","104","68",
"0500000US04005","Coconino County, Arizona","140217","*****","133424","672","73312","1199","58706","1294","7682","599","14094","778","8530","678","28400","1117","1406","310","163","115","45","43","1198","299","6793","672","2752","411","731","157","753","208","132","104","9","15","1007","257","120","83","4041","589","685","246","1266","405","26","33","25","24","1888","399","151","83",
"0500000US04007","Gila County, Arizona","53400","*****","51392","322","28713","788","22409","811","2775","350","7248","630","3102","376","9284","770","270","99","8","12","0","29","262","102","2008","322","876","204","322","135","236","94","16","26","12","19","193","98","97","62","1132","295","119","63","264","120","0","29","0","29","657","253","92","74",
"0500000US04009","Graham County, Arizona","37879","*****","36506","315","25706","548","10514","503","1013","220","2375","282","2426","315","4700","386","286","138","29","33","0","26","257","129","1373","315","430","152","20","20","76","60","0","26","8","13","312","124","14","21","943","216","21","30","114","70","9","14","28","33","760","202","11","16",
"0500000US04011","Greenlee County, Arizona","9504","*****","9201","109","6512","312","2632","287","104","61","460","150","553","118","1515","244","57","45","0","17","0","17","57","45","303","109","100","57","10","17","6","9","45","38","0","17","30","30","9","15","203","85","7","8","29","30","44","17","0","17","123","75","0","17",
"0500000US04012","La Paz County, Arizona","20701","*****","18428","422","6495","432","11854","515","701","232","2982","485","1118","211","7053","657","79","55","0","23","0","23","79","55","2273","422","708","157","20","27","16","21","11","20","0","23","636","152","25","26","1565","424","47","46","55","66","0","23","7","9","964","167","492","371",
"0500000US04013","Maricopa County, Arizona","4253913","*****","3620968","6093","1626561","8179","1933183","7523","301147","4379","696166","5624","281088","4738","654782","6455","61224","2632","7148","754","3240","510","50836","2349","632945","6093","253635","4398","37977","1699","80788","1919","12092","1107","1426","291","111400","2802","9952","623","379310","5331","18815","958","70141","2614","10765","1611","1877","375","260775","4516","16937","1269",
"0500000US04015","Mohave County, Arizona","206064","*****","192176","968","39101","1255","151164","1526","11873","766","37519","1335","14730","1120","87042","2142","1911","349","95","73","168","133","1648","289","13888","968","6716","587","1523","264","1398","249","71","63","0","29","3372","456","352","107","7172","849","812","292","913","313","34","34","60","39","4654","650","699","214",
"0500000US04017","Navajo County, Arizona","108705","*****","105541","398","74105","894","30908","956","2694","417","8587","584","4184","464","15443","779","528","152","59","79","5","8","464","125","3164","398","1582","295","358","150","271","90","0","29","2","3","796","197","131","64","1582","262","130","70","258","77","0","29","69","52","1060","245","65","38",
"0500000US04019","Pima County, Arizona","1019722","*****","887487","2902","426662","4136","443286","3751","76786","2120","148098","2470","76632","2069","141770","3279","17539","1000","1868","492","534","166","15137","908","132235","2902","63511","2018","8593","617","13289","855","2749","636","425","145","36464","1274","1991","257","68724","2578","3902","528","10769","870","2380","617","752","297","48839","2392","2082","375",
"0500000US04021","Pinal County, Arizona","419721","*****","381159","1671","170076","3156","205548","2964","26323","1811","72984","2275","29499","1603","76742","2306","5535","975","1096","391","229","124","4210","874","38562","1671","16451","923","2344","343","3321","361","377","171","106","124","9553","840","750","181","22111","1516","1305","312","2074","428","427","281","110","81","14655","1231","3540","544",
"0500000US04023","Santa Cruz County, Arizona","46584","*****","31620","862","23292","945","7357","545","1362","274","1788","230","1367","255","2840","452","971","248","37","46","0","26","934","241","14964","862","8451","713","197","97","184","63","0","26","0","26","8031","696","39","33","6513","735","19","30","86","49","0","26","0","26","6385","727","23","25",
"0500000US04025","Yavapai County, Arizona","224645","*****","210589","1046","66092","1952","141704","2045","21934","1316","47276","1626","17827","941","54667","1924","2793","486","257","145","0","29","2536","499","14056","1046","7220","692","2625","361","1264","285","204","147","124","81","2118","421","885","272","6836","832","750","178","664","223","85","100","64","54","4730","801","543","159",
"0500000US04027","Yuma County, Arizona","207829","*****","152329","1628","77458","1733","71842","1588","5331","605","16042","794","11569","599","38900","1479","3029","462","601","280","45","43","2383","387","55500","1628","24435","1217","449","114","1314","268","86","71","3","6","22182","1150","401","164","31065","1528","306","110","613","285","88","131","36","43","26634","1397","3388","414",
"0500000US05001","Arkansas County, Arkansas","18124","*****","17989","112","15363","325","2557","330","42","26","763","169","1438","251","314","119","69","57","30","52","0","19","39","29","135","112","40","48","0","19","0","19","14","21","0","19","26","41","0","19","95","106","0","19","0","19","0","19","0","19","95","106","0","19",
"0500000US05003","Ashley County, Arkansas","20537","*****","19981","87","13813","531","6004","526","140","74","446","141","4805","464","613","193","164","81","9","15","0","22","155","81","556","87","79","68","0","22","0","22","0","22","0","22","79","68","0","22","477","86","4","6","5","8","0","22","0","22","441","76","27","33",
"0500000US05005","Baxter County, Arkansas","41219","*****","40484","157","15509","798","24705","824","1631","294","14135","720","5536","559","3403","426","270","121","0","25","0","25","270","121","735","157","569","128","307","108","143","28","1","3","0","25","78","49","40","36","166","95","32","32","21","37","0","25","4","7","52","63","57","57",
"0500000US05007","Benton County, Arkansas","258980","*****","229609","956","106941","1970","119412","2079","6294","510","43116","1382","44837","1596","25165","1523","3256","532","440","304","128","85","2688","425","29371","956","8717","608","518","138","2260","256","306","197","71","40","5439","536","123","63","20654","1115","430","157","5085","549","207","128","1028","218","13711","908","193","110",
"0500000US05009","Boone County, Arkansas","37288","*****","36928","142","21040","807","15646","784","876","231","6890","746","4299","507","3581","422","242","108","0","25","0","25","242","108","360","142","227","120","84","73","113","96","5","10","1","2","20","24","4","8","133","75","8","12","65","67","0","25","25","29","33","45","2","3",
