"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US02170","Matanuska-Susitna Borough, Alaska","98679","*****","95443","358","40715","776","53003","814","5912","404","12634","530","10943","608","23514","733","1725","233","94","49","96","56","1535","232","3236","358","1891","221","736","172","730","106","39","35","20","14","248","71","118","43","1345","267","653","217","456","120","11","15","24","20","111","45","90","40",
"0500000US02180","Nome Census Area, Alaska","9879","*****","9703","48","8242","100","1416","107","134","45","391","72","236","65","655","134","45","22","8","9","2","4","35","19","176","48","75","45","25","17","29","21","0","12","0","12","4","7","17","38","101","54","8","8","83","52","0","12","0","12","8","8","2","5",
"0500000US02185","North Slope Borough, Alaska","9681","*****","9087","139","5958","156","2945","189","270","80","594","119","625","124","1456","177","184","83","2","7","37","31","145","71","594","139","260","44","20","18","214","41","1","4","0","12","9","15","16","19","334","137","76","127","189","55","0","12","23","18","35","32","11","14",
"0500000US02188","Northwest Arctic Borough, Alaska","7723","*****","7625","40","6649","63","955","70","103","40","243","69","184","56","425","75","21","14","0","12","3","4","18","13","98","40","40","22","3","6","34","21","0","12","0","12","0","12","3","5","58","41","4","6","15","15","0","12","0","12","32","37","7","8",
"0500000US02195","Petersburg Borough, Alaska","3196","*****","2946","95","1278","142","1624","121","104","35","272","53","246","57","1002","111","44","19","11","14","4","8","29","15","250","95","141","62","2","3","90","56","0","9","0","9","48","30","1","4","109","57","7","5","13","11","16","21","8","17","54","44","11","12",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","6374","*****","6248","33","3438","82","2773","86","199","40","340","65","268","42","1966","96","37","14","0","12","3","4","34","14","126","33","63","21","3","4","35","18","0","12","5","7","4","4","16","12","63","28","2","2","29","22","0","12","6","6","2","4","24","15",
"0500000US02220","Sitka City and Borough, Alaska","8921","*****","8167","103","3731","195","4309","208","589","109","946","167","720","154","2054","214","127","64","40","40","0","12","87","51","754","103","388","81","104","54","236","53","11","24","0","12","28","25","9","8","366","101","70","40","246","69","5","8","0","12","39","30","6","7",
"0500000US02230","Skagway Municipality, Alaska","1014","95","927","71","223","46","647","87","60","18","173","55","119","52","295","45","57","56","0","9","0","9","57","56","87","62","30","18","1","3","20","16","0","9","0","9","6","8","3","4","57","57","9","5","36","56","0","9","0","9","0","9","12","7",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","6970","*****","6219","223","2734","186","3315","182","440","100","1042","137","601","124","1232","149","170","59","70","50","0","12","100","57","751","223","371","141","275","134","66","42","0","12","2","4","22","19","6","6","380","117","187","104","143","54","8","12","0","12","10","14","32","30",
"0500000US02261","Valdez-Cordova Census Area, Alaska","9522","*****","9020","183","3760","341","5141","415","752","242","857","205","776","191","2756","395","119","77","41","42","11","18","67","65","502","183","349","116","51","53","181","58","0","12","67","62","15","25","35","49","153","115","103","110","14","14","0","12","18","29","9","14","9","15",
"0500000US02275","Wrangell City and Borough, Alaska","2401","*****","2291","65","966","101","1319","116","87","38","277","68","194","58","761","95","6","7","0","9","0","9","6","7","110","65","57","45","9","8","42","44","0","9","0","9","0","9","6","10","53","36","7","12","33","28","0","9","0","9","8","10","5","9",
"0500000US02282","Yakutat City and Borough, Alaska","646","74","605","74","302","45","294","55","24","31","34","12","28","12","208","36","9","6","0","9","2","4","7","5","41","36","27","34","4","3","19","32","0","9","0","9","4","7","0","9","14","14","0","9","13","13","0","9","1","2","0","9","0","9",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","5600","*****","5517","33","4413","44","1095","54","134","28","317","48","207","47","437","49","9","7","2","3","1","3","6","5","83","33","39","26","3","3","11","5","2","3","2","3","14","24","7","7","44","23","21","14","13","9","0","12","0","12","1","3","9","7",
"0500000US04001","Apache County, Arizona","72346","*****","71102","210","53438","729","17546","755","937","205","2533","396","1736","320","12340","668","118","52","31","34","0","28","87","38","1244","210","355","130","103","86","90","30","37","29","0","28","117","84","8","15","889","156","34","25","160","56","100","108","21","21","572","135","2","5",
"0500000US04003","Cochise County, Arizona","128177","*****","113490","695","43912","940","65227","1003","9649","724","18262","865","17137","961","20179","1057","4351","624","814","307","186","99","3351","527","14687","695","7489","619","1336","265","1725","288","67","49","60","52","4150","409","151","131","7198","547","451","154","425","151","54","48","41","42","6180","518","47","41",
"0500000US04005","Coconino County, Arizona","138064","*****","131402","568","72170","1210","57854","1217","7300","586","13933","851","8487","685","28134","1308","1378","269","94","75","52","50","1232","258","6662","568","2770","407","862","180","609","170","96","70","34","34","1047","279","122","66","3892","584","634","181","1263","316","29","37","21","28","1834","417","111","74",
"0500000US04007","Gila County, Arizona","53179","*****","50919","330","28851","838","21798","810","2391","323","7901","536","3697","497","7809","709","270","108","0","28","0","28","270","108","2260","330","1098","271","427","178","191","93","16","26","6","10","270","109","188","107","1162","266","157","93","242","98","0","28","0","28","676","194","87","73",
"0500000US04009","Graham County, Arizona","37529","*****","35883","266","25439","795","10260","751","1040","238","2114","307","2055","290","5051","500","184","87","28","36","0","25","156","74","1646","266","495","143","88","64","95","52","0","25","0","25","300","106","12","18","1151","201","46","41","61","36","24","28","16","22","988","191","16","17",
"0500000US04011","Greenlee County, Arizona","9224","*****","8802","95","6199","244","2565","234","108","49","512","121","624","123","1321","198","38","32","0","17","0","17","38","32","422","95","161","56","20","24","0","17","62","28","0","17","68","47","11","16","261","92","12","11","63","43","48","31","0","17","138","66","0","17",
"0500000US04012","La Paz County, Arizona","20304","*****","17995","325","5940","339","11961","358","695","252","2715","491","1224","282","7327","536","94","46","0","22","0","22","94","46","2309","325","635","150","17","26","46","40","10","15","0","22","505","121","57","72","1674","322","69","65","85","46","0","22","10","12","1369","282","141","139",
"0500000US04013","Maricopa County, Arizona","4088549","*****","3486333","5958","1546528","8907","1886013","7956","299141","4320","681063","5634","280360","4212","625449","6262","53792","2004","6418","765","2700","436","44674","1853","602216","5958","232128","3478","37376","1503","74801","2141","9880","1004","1389","279","98709","2500","9973","755","370088","5435","18571","1141","59114","2544","9802","1046","2149","439","263340","4462","17112","1286",
"0500000US04015","Mohave County, Arizona","203629","*****","189438","912","38282","1317","149411","1501","12462","930","37251","1444","14911","1080","84787","1979","1745","289","100","73","99","79","1546","275","14191","912","6297","525","1554","266","1236","161","65","57","14","23","2779","373","649","218","7894","777","797","237","730","212","24","29","42","35","5600","615","701","232",
"0500000US04017","Navajo County, Arizona","108209","*****","105055","389","73823","1123","30834","972","2972","438","8664","588","4085","454","15113","790","398","118","55","64","17","22","326","97","3154","389","1304","227","345","135","233","75","16","25","9","13","565","164","115","65","1850","384","149","73","303","92","0","28","23","37","1310","351","65","48",
"0500000US04019","Pima County, Arizona","1003338","*****","873873","2363","414003","3421","443359","3623","78485","1968","148388","2256","79449","2160","137037","2953","16511","1001","1609","427","587","190","14315","979","129465","2363","59750","1726","8437","694","12893","780","1859","397","422","159","33902","1395","2237","302","69715","2437","3898","495","9915","766","2775","717","680","227","50504","2133","1943","311",
"0500000US04021","Pinal County, Arizona","397604","*****","358349","1919","157327","2734","196284","2593","25387","1260","70142","2162","27863","1398","72892","2598","4738","888","403","139","277","178","4058","826","39255","1919","15112","1044","2005","330","2893","364","239","164","33","44","9109","891","833","213","24143","1829","1053","247","2331","442","503","291","158","132","16076","1441","4022","579",
"0500000US04023","Santa Cruz County, Arizona","46547","*****","31352","806","21955","973","8366","687","1472","271","1903","272","1204","231","3787","628","1031","296","152","84","0","25","879","265","15195","806","8678","602","165","76","176","71","18","30","28","38","8254","587","37","31","6517","683","68","60","51","47","0","25","9","14","6365","671","24","22",
"0500000US04025","Yavapai County, Arizona","218586","*****","204472","1175","63441","1877","138728","1992","21562","1214","46602","1809","17889","1128","52675","1826","2303","493","324","160","9","16","1970","455","14114","1175","6194","776","2507","418","1025","196","112","72","65","53","1587","420","898","279","7920","1090","885","224","478","155","158","87","49","40","5786","1020","564","164",
"0500000US04027","Yuma County, Arizona","203292","*****","148564","1434","72083","1643","73635","1781","4779","471","16828","867","11712","825","40316","1712","2846","398","545","219","89","63","2212","343","54728","1434","22879","1206","606","192","1222","212","115","92","6","12","20557","1104","373","124","31849","1439","438","124","831","206","38","40","42","53","27112","1391","3388","390",
"0500000US05001","Arkansas County, Arkansas","18569","*****","18360","88","16032","335","2291","331","35","23","813","187","1180","229","263","123","37","28","0","18","0","18","37","28","209","88","36","33","12","18","0","18","0","18","0","18","24","27","0","18","173","77","10","20","1","4","0","18","0","18","162","77","0","18",
"0500000US05003","Ashley County, Arkansas","20989","*****","20444","111","14160","498","6223","496","165","81","551","150","5039","467","468","153","61","33","15","21","0","21","46","29","545","111","182","73","19","25","0","21","0","21","0","21","163","70","0","21","363","76","0","21","0","21","0","21","0","21","354","72","9","17",
"0500000US05005","Baxter County, Arkansas","40992","*****","40027","199","15111","889","24743","888","1621","295","14706","868","4780","554","3636","467","173","82","0","24","0","24","173","82","965","199","707","150","342","116","213","73","0","24","0","24","74","36","78","52","258","127","68","43","0","24","0","24","4","8","130","98","56","61",
"0500000US05007","Benton County, Arkansas","245231","*****","217657","874","99695","2071","115452","1945","6127","535","42224","1320","42298","1433","24803","1330","2510","437","98","80","142","121","2270","445","27574","874","8975","728","803","325","2304","256","186","118","69","53","5469","595","144","81","18599","946","515","139","4560","563","123","77","518","262","12756","765","127","61",
"0500000US05009","Boone County, Arkansas","37301","*****","37003","68","21390","750","15512","751","883","234","6688","756","4217","479","3724","451","101","55","0","24","0","24","101","55","298","68","148","74","62","49","65","56","3","6","1","2","17","31","0","24","150","64","4","8","114","57","0","24","18","23","12","12","2","4",
